Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,Pilota
2026-07-05 14:22:33.083,0 days 01:14:18.590000,16,244.92444510275777,0 days 00:18:39.028000,11500.081078031579,299.11850300121455,7,100.0,False,0,pos,68768.4364541442,0.22729795442808984,OnTrack,4903.0,-272.0,2010.0,RUS
2026-07-05 14:22:33.283,0 days 01:14:18.790000,16,240.25777781516464,0 days 00:18:39.228000,11521.702702530089,299.95010394346497,7,100.0,False,0,pos,68785.12072340371,0.22735310037104492,OnTrack,4831.0,-422.0,2009.0,RUS
2026-07-05 14:22:33.295,0 days 01:14:18.802000,16,239.97777777790907,0 days 00:18:39.240000,11523.0,300.0,7,100.0,False,0,car,68786.12111111113,0.22735640691822348,OnTrack,4826.692189072143,-430.94638610647564,2008.9816115162125,RUS
2026-07-05 14:22:33.455,0 days 01:14:18.962000,16,236.33333333345945,0 days 00:18:39.400000,11542.0,300.0,7,100.0,False,0,car,68799.45444444448,0.22740047712759048,OnTrack,4768.973783966391,-550.7836787891192,2009.017211163896,RUS
2026-07-05 14:22:33.463,0 days 01:14:18.970000,16,236.16000000012602,0 days 00:18:39.408000,11542.34,300.0,7,100.0,False,0,pos,68800.12108782143,0.22740268056108012,OnTrack,4766.0,-557.0,2009.0,RUS
2026-07-05 14:22:33.683,0 days 01:14:19.190000,16,231.3933333334567,0 days 00:18:39.628000,11551.69,300.0,7,100.0,False,0,pos,68818.45659890912,0.2274632842970165,OnTrack,4683.0,-730.0,2008.0,RUS
2026-07-05 14:22:33.703,0 days 01:14:19.210000,16,230.9600000001231,0 days 00:18:39.648000,11552.54,300.0,7,100.0,False,0,pos,68820.12345354476,0.2274687936944748,OnTrack,4676.0,-744.0,2008.0,RUS
2026-07-05 14:22:33.855,0 days 01:14:19.362000,16,227.66666666678793,0 days 00:18:39.800000,11559.0,300.0,7,100.0,False,0,car,68832.7877777778,0.22751065265100795,OnTrack,4622.725876870995,-853.0906696217564,2007.2065869916285,RUS
2026-07-05 14:22:34.003,0 days 01:14:19.510000,16,224.5833333334546,0 days 00:18:39.948000,11564.344444444445,300.0,7,100.0,False,0,pos,68845.1124260861,0.22755138888835705,OnTrack,4570.0,-963.0,2006.0,RUS
2026-07-05 14:22:34.203,0 days 01:14:19.710000,16,220.41666666678793,0 days 00:18:40.148000,11571.566666666668,300.0,7,100.0,False,0,pos,68861.78530953062,0.22760649719816833,OnTrack,4497.0,-1114.0,2005.0,RUS
2026-07-05 14:22:34.215,0 days 01:14:19.722000,16,220.16666666678793,0 days 00:18:40.160000,11572.0,300.0,7,100.0,False,0,car,68862.78777777782,0.2276098106220837,OnTrack,4492.608482983722,-1123.0505351087384,2004.9292592717964,RUS
2026-07-05 14:22:34.375,0 days 01:14:19.882000,16,216.8333333334449,0 days 00:18:40.320000,11578.0,301.0,7,100.0,False,0,car,68876.16555555559,0.22765402773214857,OnTrack,4434.139199227776,-1243.222416758669,2003.744547874405,RUS
2026-07-05 14:22:34.463,0 days 01:14:19.970000,16,215.07333333344764,0 days 00:18:40.408000,11574.542857142857,300.6857142857143,7,100.0,False,0,pos,68883.50811039066,0.22767829682681381,OnTrack,4402.0,-1309.0,2003.0,RUS
2026-07-05 14:22:34.655,0 days 01:14:20.162000,16,211.23333333345363,0 days 00:18:40.600000,11567.0,300.0,7,100.0,False,0,car,68899.49888888892,0.2277311505985408,OnTrack,4331.508528974665,-1452.0700085248952,2001.273524881522,RUS
2026-07-05 14:22:34.683,0 days 01:14:20.190000,16,210.68111111123181,0 days 00:18:40.628000,11564.725,300.0,7,100.0,False,0,pos,68901.83184911891,0.22773886165197432,OnTrack,4321.0,-1473.0,2001.0,RUS
2026-07-05 14:22:34.783,0 days 01:14:20.290000,16,208.708888889011,0 days 00:18:40.728000,11556.6,300.0,7,100.0,False,0,pos,68910.1658468241,0.22776640772875417,OnTrack,4283.0,-1548.0,2000.0,RUS
2026-07-05 14:22:34.815,0 days 01:14:20.322000,16,208.07777777790034,0 days 00:18:40.760000,11554.0,300.0,7,100.0,False,0,car,68912.83222222226,0.2277752208079078,OnTrack,4270.886351482511,-1572.0781155749976,1999.7058838335836,RUS
2026-07-05 14:22:35.023,0 days 01:14:20.530000,16,204.14888888901817,0 days 00:18:40.968000,11581.733333333334,300.0,7,100.0,False,0,pos,68930.16171194735,0.22783249937593836,OnTrack,4194.0,-1727.0,1998.0,RUS
2026-07-05 14:22:35.055,0 days 01:14:20.562000,16,203.54444444457476,0 days 00:18:41,11586.0,300.0,7,100.0,False,0,car,68932.83222222226,0.2278413261219583,OnTrack,4182.626137932682,-1749.8503342634967,1997.7033647992234,RUS
2026-07-05 14:22:35.223,0 days 01:14:20.730000,16,200.37111111125094,0 days 00:18:41.168000,11601.12,300.84,7,100.0,False,0,pos,68946.87787695116,0.22788775074280315,OnTrack,4123.0,-1869.0,1996.0,RUS
2026-07-05 14:22:35.255,0 days 01:14:20.762000,16,199.7666666668083,0 days 00:18:41.200000,11604.0,301.0,7,100.0,False,0,car,68949.55444444448,0.22789659750953936,OnTrack,4110.896382150728,-1893.1274737157405,1995.6780583895516,RUS
2026-07-05 14:22:35.463,0 days 01:14:20.970000,16,195.95333333348316,0 days 00:18:41.408000,11600.1,301.0,7,100.0,False,0,pos,68966.9467614475,0.22795408373841683,OnTrack,4029.0,-2056.0,1994.0,RUS
2026-07-05 14:22:35.575,0 days 01:14:21.082000,16,193.90000000015425,0 days 00:18:41.520000,11598.0,301.0,7,100.0,False,0,car,68976.31000000003,0.22798503172966908,OnTrack,3988.552373571771,-2136.0334060003593,1993.8902152265596,RUS
2026-07-05 14:22:35.663,0 days 01:14:21.170000,16,192.408888889043,0 days 00:18:41.608000,11597.0,301.0,7,100.0,False,0,pos,68983.66658331762,0.2280093471921965,OnTrack,3957.0,-2198.0,1994.0,RUS
2026-07-05 14:22:36.343,0 days 01:14:21.850000,16,180.8866666668198,0 days 00:18:42.288000,11589.272727272728,301.0,7,100.0,False,0,pos,69040.51765307396,0.22819725508321387,OnTrack,3682.0,-2722.0,1996.0,RUS
2026-07-05 14:22:36.455,0 days 01:14:21.962000,16,178.98888888904185,0 days 00:18:42.400000,11588.0,301.0,7,100.0,False,0,car,69049.88777777781,0.22822822583502594,OnTrack,3637.3162430229168,-2805.490782066881,1997.027475335121,RUS
2026-07-05 14:22:36.543,0 days 01:14:22.050000,16,177.49777777793003,0 days 00:18:42.488000,11579.64,301.0,7,100.0,False,0,pos,69057.25174662094,0.22825256570867763,OnTrack,3603.0,-2869.0,1998.0,RUS
2026-07-05 14:22:36.823,0 days 01:14:22.330000,16,172.7533333334833,0 days 00:18:42.768000,11553.04,301.0,7,100.0,False,0,pos,69080.66417101862,0.22832994999205222,OnTrack,3493.0,-3066.0,2002.0,RUS
2026-07-05 14:22:36.855,0 days 01:14:22.362000,16,172.21111111126083,0 days 00:18:42.800000,11550.0,301.0,7,100.0,False,0,car,69083.33222222225,0.22833876861018812,OnTrack,3478.40588148423,-3091.20576305763,2002.5423570643627,RUS
2026-07-05 14:22:37.103,0 days 01:14:22.610000,16,167.1133333334834,0 days 00:18:43.048000,11486.872727272726,299.3090909090909,7,45.89090909090909,False,0,pos,69103.94511123422,0.22840689968526934,OnTrack,3357.0,-3295.0,2007.0,RUS
2026-07-05 14:22:37.295,0 days 01:14:22.802000,16,163.16666666681704,0 days 00:18:43.240000,11438.0,298.0,7,4.0,True,0,car,69119.75444444448,0.22845915373210895,OnTrack,3280.6074443844254,-3415.3119459518643,2009.8873169082976,RUS
2026-07-05 14:22:37.383,0 days 01:14:22.890000,16,161.01555555570522,0 days 00:18:43.328000,11060.15,294.15,7,1.8000000000000003,True,0,pos,69126.93914374708,0.2284829010722968,OnTrack,3246.0,-3466.0,2011.0,RUS
2026-07-05 14:22:37.455,0 days 01:14:22.962000,16,159.25555555570463,0 days 00:18:43.400000,10751.0,291.0,7,0.0,True,0,car,69132.68777777781,0.22850190183519495,OnTrack,3216.1235650834838,-3507.929443714747,2011.811405074004,RUS
2026-07-05 14:22:37.723,0 days 01:14:23.230000,16,152.630000000148,0 days 00:18:43.668000,11379.125,269.225,7,0.0,True,0,pos,69152.54475207848,0.22856753441130684,OnTrack,3092.0,-3666.0,2015.0,RUS
2026-07-05 14:22:37.775,0 days 01:14:23.282000,16,151.34444444459223,0 days 00:18:43.720000,11501.0,265.0,7,0.0,True,0,car,69156.24333333336,0.2285797592050766,OnTrack,3065.3708868930817,-3696.5037864891437,2015.9620730020388,RUS
2026-07-05 14:22:37.883,0 days 01:14:23.390000,16,148.7344444445909,0 days 00:18:43.828000,11582.675,259.2625,7,0.0,True,0,pos,69163.83350404332,0.2286048467360005,OnTrack,3010.0,-3757.0,2018.0,RUS
2026-07-05 14:22:38.063,0 days 01:14:23.570000,16,144.38444444458872,0 days 00:18:44.008000,11718.8,249.7,7,0.0,True,0,pos,69176.15442357142,0.22864557064874033,OnTrack,2922.0,-3842.0,2020.0,RUS
2026-07-05 14:22:38.095,0 days 01:14:23.602000,16,143.611111111255,0 days 00:18:44.040000,11743.0,248.0,6,0.0,True,0,car,69178.2877777778,0.22865262195123,OnTrack,2902.577797272723,-3857.8060270567544,2020.3461902421845,RUS
2026-07-05 14:22:38.323,0 days 01:14:23.830000,16,137.65777873284128,0 days 00:18:44.268000,11492.71432586036,236.5714304045826,6,0.0,True,0,pos,69192.97869440768,0.22870117933410533,OnTrack,2743.0,-3970.0,2023.0,RUS
2026-07-05 14:22:38.494,0 days 01:14:24.001000,16,133.19277777792013,0 days 00:18:44.439000,11305.0,228.0,5,0.0,True,0,car,69203.55777777781,0.2287361460155328,OnTrack,2659.8445968015917,-4017.1920032071353,2024.5413336304327,RUS
2026-07-05 14:22:38.683,0 days 01:14:24.190000,16,128.15277948458512,0 days 00:18:44.628000,10920.556948363635,221.55682036363638,5,0.0,True,0,pos,69214.92941119056,0.22877373228543366,OnTrack,2587.0,-4047.0,2026.0,RUS
2026-07-05 14:22:38.803,0 days 01:14:24.310000,16,124.95277948458407,0 days 00:18:44.748000,10676.466039272727,217.46591127272728,5,0.0,True,0,pos,69221.98776333997,0.2287970620147094,OnTrack,2534.0,-4066.0,2027.0,RUS
2026-07-05 14:22:38.934,0 days 01:14:24.441000,16,121.45944444458291,0 days 00:18:44.879000,10410.0,213.0,5,0.0,False,0,car,69229.59111111113,0.22882219309932184,OnTrack,2466.792417657053,-4085.544616834047,2028.2821144632217,RUS
2026-07-05 14:22:39.123,0 days 01:14:24.630000,16,116.26194620458291,0 days 00:18:45.068000,10783.747373440001,208.2750016,5,10.39499648,False,0,pos,69240.37637927246,0.22885784127626793,OnTrack,2363.0,-4108.0,2030.0,RUS
2026-07-05 14:22:39.334,0 days 01:14:24.841000,16,110.45944444458291,0 days 00:18:45.279000,11201.0,203.0,5,22.0,False,0,car,69252.1466666667,0.228896745203501,OnTrack,2247.884319743783,-4117.23610934163,2030.9552899394619,RUS
2026-07-05 14:22:39.344,0 days 01:14:24.851000,16,110.19278119124982,0 days 00:18:45.289000,11220.106898285714,202.7500032,5,22.678562742857142,False,0,pos,69252.69703525289,0.22889856431791267,OnTrack,2241.0,-4117.0,2031.0,RUS
2026-07-05 14:22:39.544,0 days 01:14:25.051000,16,104.85944785792134,0 days 00:18:45.489000,11602.249755428571,197.7500032,5,36.249991314285715,False,0,pos,69263.58505825743,0.22893455212691788,OnTrack,2087.0,-4102.0,2032.0,RUS
2026-07-05 14:22:39.614,0 days 01:14:25.121000,16,102.99277777792304,0 days 00:18:45.559000,11736.0,196.0,4,41.0,False,0,car,69267.39111111114,0.22894713214287724,OnTrack,2050.374123127228,-4097.127786911054,2032.3041321474186,RUS
2026-07-05 14:22:39.843,0 days 01:14:25.350000,16,96.63166675533814,0 days 00:18:45.788000,11713.195021064237,196.95020745565674,4,63.80497893576204,False,0,pos,69279.91975213472,0.22898854263035176,OnTrack,1970.0,-4074.0,2033.0,RUS
2026-07-05 14:22:39.855,0 days 01:14:25.362000,16,96.29833333348506,0 days 00:18:45.800000,11712.0,197.0,4,65.0,False,0,car,69280.57916666669,0.228990722170588,OnTrack,1963.7092599385574,-4071.4444083375593,2033.0220842768308,RUS
2026-07-05 14:22:40.135,0 days 01:14:25.642000,16,88.52055555570405,0 days 00:18:46.080000,11863.0,199.0,4,72.0,False,0,car,69296.05694444447,0.22904188033862818,OnTrack,1762.4076965982438,-3979.8462971324825,2033.111393215717,RUS
2026-07-05 14:22:40.203,0 days 01:14:25.710000,16,86.63166666681438,0 days 00:18:46.148000,11890.92857142857,199.72857142857143,4,73.45714285714286,False,0,pos,69299.85220716184,0.22905442469032,OnTrack,1725.0,-3961.0,2033.0,RUS
2026-07-05 14:22:40.415,0 days 01:14:25.922000,16,80.74277777792304,0 days 00:18:46.360000,11978.0,202.0,4,78.0,False,0,car,69311.76805555559,0.2290938097353323,OnTrack,1666.3011240456244,-3923.617975498384,2032.329360781313,RUS
2026-07-05 14:22:40.503,0 days 01:14:26.010000,16,78.49388888902952,0 days 00:18:46.448000,11482.266666666666,202.73333333333332,4,78.36666666666666,False,0,pos,69316.73824524367,0.22911023753284343,OnTrack,1642.0,-3903.0,2032.0,RUS
2026-07-05 14:22:40.655,0 days 01:14:26.162000,16,74.6094444445771,0 days 00:18:46.600000,10626.0,204.0,4,79.0,False,0,car,69325.36805555559,0.22913876134888664,OnTrack,1578.5101996230842,-3848.0583659682925,2031.438697560542,RUS
2026-07-05 14:22:40.815,0 days 01:14:26.322000,16,70.5205555556895,0 days 00:18:46.760000,10579.0,206.0,4,87.0,False,0,car,69334.52361111114,0.22916902289265198,OnTrack,1504.5727136697674,-3779.8008240704917,2031.0270060993728,RUS
2026-07-05 14:22:40.863,0 days 01:14:26.370000,16,69.3205555556895,0 days 00:18:46.808000,10579.0,206.0,4,88.95,False,0,pos,69337.26476018326,0.22917808311866553,OnTrack,1489.0,-3763.0,2031.0,RUS
2026-07-05 14:22:40.903,0 days 01:14:26.410000,16,68.3205555556895,0 days 00:18:46.848000,10579.0,206.0,4,90.575,False,0,pos,69339.54510605476,0.22918562026766456,OnTrack,1478.0,-3750.0,2031.0,RUS
2026-07-05 14:22:41.135,0 days 01:14:26.642000,16,62.5205555556895,0 days 00:18:47.080000,10579.0,206.0,5,100.0,False,0,car,69352.83472222225,0.2292295459801826,OnTrack,1391.5280986638393,-3645.5821511721006,2029.8148374330544,RUS
2026-07-05 14:22:41.223,0 days 01:14:26.730000,16,60.198333333465854,0 days 00:18:47.168000,10720.24,208.64,5,100.0,False,0,pos,69357.98149968377,0.22924655744720468,OnTrack,1358.0,-3601.0,2029.0,RUS
2026-07-05 14:22:41.335,0 days 01:14:26.842000,16,57.242777777908486,0 days 00:18:47.280000,10900.0,212.0,5,100.0,False,0,car,69364.61250000003,0.22926847466512346,OnTrack,1319.8068577957679,-3544.6686201446714,2027.771365272396,RUS
2026-07-05 14:22:41.403,0 days 01:14:26.910000,16,55.35388888902234,0 days 00:18:47.348000,10939.585714285715,213.21428571428572,5,100.0,False,0,pos,69368.67453641741,0.22928190077477623,OnTrack,1299.0,-3512.0,2027.0,RUS
2026-07-05 14:22:41.563,0 days 01:14:27.070000,16,50.909444444584366,0 days 00:18:47.508000,11032.728571428572,216.07142857142858,5,100.0,False,0,pos,69378.33050407277,0.22931381631349212,OnTrack,1252.0,-3433.0,2025.0,RUS
2026-07-05 14:22:41.615,0 days 01:14:27.122000,16,49.46500000014203,0 days 00:18:47.560000,11063.0,217.0,5,100.0,False,0,car,69381.4902777778,0.22932426020514715,OnTrack,1231.83421344219,-3396.364514436349,2023.9940599746508,RUS
2026-07-05 14:22:41.823,0 days 01:14:27.330000,16,43.45611111124809,0 days 00:18:47.768000,11073.4,219.3111111111111,5,100.0,False,0,pos,69394.22473402752,0.2293663509666297,OnTrack,1140.0,-3223.0,2019.0,RUS
2026-07-05 14:22:41.975,0 days 01:14:27.482000,16,39.065000000133296,0 days 00:18:47.920000,11081.0,221.0,5,100.0,False,0,car,69403.59027777781,0.22939730657717297,OnTrack,1102.41974009866,-3151.5402968409717,2016.7488913080838,RUS
2026-07-05 14:22:42.203,0 days 01:14:27.710000,16,32.47833333345879,0 days 00:18:48.148000,11204.2625,222.425,5,100.0,False,0,pos,69417.69093151667,0.22944391298435915,OnTrack,1064.0,-3082.0,2014.0,RUS
2026-07-05 14:22:42.295,0 days 01:14:27.802000,16,29.820555555677856,0 days 00:18:48.240000,11254.0,223.0,5,100.0,False,0,car,69423.41250000003,0.2294628242884319,OnTrack,1037.3770819268855,-3035.814209523251,2012.1429415466691,RUS
2026-07-05 14:22:42.423,0 days 01:14:27.930000,16,26.193888889017398,0 days 00:18:48.368000,11290.0,224.6,5,100.0,False,0,pos,69431.40933104578,0.22948925593981628,OnTrack,995.0,-2964.0,2009.0,RUS
2026-07-05 14:22:42.455,0 days 01:14:27.962000,16,25.287222222352284,0 days 00:18:48.400000,11299.0,225.0,5,100.0,False,0,car,69433.41250000003,0.22949587694545714,OnTrack,984.8147595963197,-2947.2114752718676,2008.1567993891692,RUS
2026-07-05 14:22:42.643,0 days 01:14:28.150000,16,20.117222222352282,0 days 00:18:48.588000,11376.08,225.94,5,100.0,False,0,pos,69445.21154935885,0.2295348759386252,OnTrack,925.0,-2853.0,2003.0,RUS
2026-07-05 14:22:42.655,0 days 01:14:28.162000,16,19.787222222352284,0 days 00:18:48.600000,11381.0,226.0,5,100.0,False,0,car,69445.96805555558,0.22953737639261101,OnTrack,920.7939434959718,-2846.639656974695,2002.6862309350843,RUS
2026-07-05 14:22:42.815,0 days 01:14:28.322000,16,15.4761111112457,0 days 00:18:48.760000,11474.0,228.0,5,100.0,False,0,car,69456.10138888891,0.2295708697517299,OnTrack,860.4889862907863,-2758.0056797743628,1998.700032849148,RUS
2026-07-05 14:22:42.843,0 days 01:14:28.350000,16,14.768333333468036,0 days 00:18:48.788000,11481.466666666667,228.23333333333332,5,100.0,False,0,pos,69457.88313231616,0.22957675888717072,OnTrack,850.0,-2743.0,1998.0,RUS
2026-07-05 14:22:43.043,0 days 01:14:28.550000,16,9.712777777913288,0 days 00:18:48.988000,11534.8,229.9,5,100.0,False,0,pos,69470.66633027168,0.22961901075294164,OnTrack,775.0,-2639.0,1993.0,RUS
2026-07-05 14:22:43.055,0 days 01:14:28.562000,16,9.409444444580004,0 days 00:18:49,11538.0,230.0,5,100.0,False,0,car,69471.43472222224,0.22962155049250194,OnTrack,769.9207842479269,-2632.0817487144914,1992.725411503545,RUS
2026-07-05 14:22:43.255,0 days 01:14:28.762000,16,4.631666666798992,0 days 00:18:49.200000,11186.0,231.0,5,100.0,False,0,car,69484.26805555559,0.2296639680690177,OnTrack,673.7401882156008,-2502.268655376425,1988.7463947375297,RUS
2026-07-05 14:22:43.363,0 days 01:14:28.870000,16,2.051666666797246,0 days 00:18:49.308000,10669.625,232.35,5,100.0,False,0,pos,69491.24760351346,0.22968703732950196,OnTrack,629.0,-2442.0,1987.0,RUS
2026-07-05 14:22:43.415,0 days 01:14:28.922000,16,0.8094444445741829,0 days 00:18:49.360000,10421.0,233.0,5,100.0,False,0,car,69494.62361111114,0.22969819593162605,OnTrack,611.7462521114512,-2418.6898195002595,1986.2495820849226,RUS
2026-07-05 14:22:43.663,0 days 01:14:29.170000,16,1.6261334542363803,0 days 00:18:49.608000,10436.155555555555,235.06666666666666,5,100.0,False,0,pos,69510.86074208889,0.22975186396375416,OnTrack,536.0,-2316.0,1984.0,RUS
2026-07-05 14:22:43.775,0 days 01:14:29.282000,,1.994960748922534,0 days 00:18:49.720000,10443.0,236.0,6,100.0,False,0,car,69518.22361111114,0.22977620020220563,OnTrack,471.71247602906146,-2229.220612357528,1984.254902801007,RUS
2026-07-05 14:22:43.903,0 days 01:14:29.410000,,2.416477657135281,0 days 00:18:49.848000,10494.2,236.45714285714286,6,100.0,False,0,pos,69526.64007778569,0.22980401886084145,OnTrack,395.0,-2126.0,1985.0,RUS
2026-07-05 14:22:44.055,0 days 01:14:29.562000,,2.917028985637918,0 days 00:18:50,10555.0,237.0,6,100.0,False,0,car,69536.65694444448,0.2298371272666555,OnTrack,337.51427425165855,-2049.447977489383,1985.5887333743603,RUS
2026-07-05 14:22:44.363,0 days 01:14:29.870000,,3.9313040460248407,0 days 00:18:50.308000,10612.322222222223,238.7111111111111,6,100.0,False,0,pos,69557.09500798961,0.22990468049711726,OnTrack,253.0,-1943.0,1986.0,RUS
2026-07-05 14:22:44.415,0 days 01:14:29.922000,,4.102545289986269,0 days 00:18:50.360000,10622.0,239.0,6,100.0,False,0,car,69560.55694444447,0.22991612311694581,OnTrack,226.69936059236431,-1910.1910972568053,1986.0095075886466,RUS
2026-07-05 14:22:44.563,0 days 01:14:30.070000,,4.589924215107258,0 days 00:18:50.508000,10656.78,239.74,6,100.0,False,0,pos,69570.42179861093,0.2299487290810826,OnTrack,140.0,-1803.0,1986.0,RUS
2026-07-05 14:22:44.615,0 days 01:14:30.122000,,4.761165459068687,0 days 00:18:50.560000,10669.0,240.0,6,100.0,False,0,car,69573.89027777781,0.22996019332631282,OnTrack,111.23985538702881,-1768.3100602612126,1986.0151743895408,RUS
2026-07-05 14:22:44.815,0 days 01:14:30.322000,,5.419785628151104,0 days 00:18:50.760000,10622.0,240.0,6,100.0,False,0,car,69587.22361111116,0.23000426353567985,OnTrack,12.758109160494971,-1653.9185544761792,1986.1279911103823,RUS
2026-07-05 14:22:44.923,0 days 01:14:30.430000,,5.775440519455609,0 days 00:18:50.868000,10464.195514033801,238.10526346181237,6,99.45864670337497,False,0,pos,69594.3887419703,0.23002794619696262,OnTrack,-32.0,-1603.0,1986.0,RUS
2026-07-05 14:22:45.214,0 days 01:14:30.721000,,6.73373307622898,0 days 00:18:51.159000,10039.0,233.0,6,98.0,False,0,car,69613.04777777783,0.23008961926805946,OnTrack,-130.34668627751662,-1492.319095284489,1984.6739559648327,RUS
2026-07-05 14:22:45.303,0 days 01:14:30.810000,,7.0268188407122025,0 days 00:18:51.248000,10003.152803555555,224.84167253333334,6,73.77223964444444,False,0,pos,69618.31971658382,0.23010704442658075,OnTrack,-169.0,-1449.0,1984.0,RUS
2026-07-05 14:22:45.574,0 days 01:14:31.081000,,7.919249380577332,0 days 00:18:51.519000,9894.0,200.0,6,0.0,True,0,car,69633.04777777783,0.23015572458210995,OnTrack,-320.1673310016615,-1279.3126877049383,1981.4452675058296,RUS
2026-07-05 14:22:45.643,0 days 01:14:31.150000,,8.146473128152312,0 days 00:18:51.588000,9885.531826036364,194.66818676363636,6,0.0,True,0,pos,69636.48837150495,0.23016709665855253,OnTrack,-346.0,-1250.0,1981.0,RUS
2026-07-05 14:22:45.924,0 days 01:14:31.431000,,9.071834254954654,0 days 00:18:51.869000,9851.045470254545,172.95455534545454,6,0.0,True,0,pos,69649.380791579,0.23020970953244577,OnTrack,-390.0,-1200.0,1980.0,RUS
2026-07-05 14:22:46.014,0 days 01:14:31.521000,,9.368213752558649,0 days 00:18:51.959000,9840.0,166.0,6,0.0,True,0,car,69653.33666666671,0.23022278475069669,OnTrack,-423.19016322632865,-1165.451753057622,1979.1471892387829,RUS
2026-07-05 14:22:46.203,0 days 01:14:31.710000,,9.99060960158308,0 days 00:18:52.148000,10580.014910412709,154.716418138561,6,0.0,True,0,pos,69661.43872903315,0.2302495642195562,OnTrack,-512.0,-1075.0,1977.0,RUS
2026-07-05 14:22:46.215,0 days 01:14:31.722000,,10.030126811728024,0 days 00:18:52.160000,10627.0,154.0,6,0.0,True,0,car,69661.93500000004,0.2302512045269622,OnTrack,-516.3645206889621,-1070.685145807315,1976.9092385999802,RUS
2026-07-05 14:22:46.415,0 days 01:14:31.922000,,10.688746980810443,0 days 00:18:52.360000,11704.0,143.0,4,0.0,True,0,car,69669.87944444448,0.23027746302671,OnTrack,-562.4075124047105,-1028.3728576379804,1976.3214097782138,RUS
2026-07-05 14:22:46.655,0 days 01:14:32.162000,,11.479091183709343,0 days 00:18:52.600000,10953.0,136.0,2,0.0,True,0,car,69678.94611111115,0.23030743076907956,OnTrack,-602.8330808236005,-1004.299984318581,1976.0412592217058,RUS
2026-07-05 14:22:46.663,0 days 01:14:32.170000,,11.50543599047264,0 days 00:18:52.608000,10934.6,135.6909090909091,2,0.0,True,0,pos,69679.23413715143,0.23030838277167198,OnTrack,-605.0,-1003.0,1976.0,RUS
2026-07-05 14:22:46.823,0 days 01:14:32.330000,,12.032332125738574,0 days 00:18:52.768000,10566.6,129.5090909090909,2,0.0,True,0,pos,69684.76631576174,0.23032666809189287,OnTrack,-656.0,-973.0,1975.0,RUS
2026-07-05 14:22:47.003,0 days 01:14:32.510000,,12.62509027791275,0 days 00:18:52.948000,10152.6,122.55454545454546,2,0.0,True,0,pos,69690.57768184807,0.2303458762009028,OnTrack,-710.0,-947.0,1975.0,RUS
2026-07-05 14:22:47.095,0 days 01:14:32.602000,16,12.928055555690662,0 days 00:18:53.040000,9941.0,119.0,2,0.0,True,0,car,69693.49055555559,0.23035550402246405,OnTrack,-737.4277583222641,-936.2801686413968,1975.3669501363165,RUS
2026-07-05 14:22:47.243,0 days 01:14:32.750000,16,18.848055555696046,0 days 00:18:53.188000,9633.9,115.67,2,0.0,True,0,pos,69698.10791299336,0.23037076561563938,OnTrack,-781.0,-923.0,1976.0,RUS
2026-07-05 14:22:47.423,0 days 01:14:32.930000,16,26.048055555702593,0 days 00:18:53.368000,9260.4,111.62,2,0.0,True,0,pos,69703.58403064088,0.23038886563948274,OnTrack,-832.0,-915.0,1976.0,RUS
2026-07-05 14:22:47.495,0 days 01:14:33.002000,16,28.928055555705214,0 days 00:18:53.440000,9111.0,110.0,2,0.0,True,0,car,69705.71277777781,0.2303959017143838,OnTrack,-854.7000203361939,-913.2216043338408,1975.9438313250926,RUS
2026-07-05 14:22:47.663,0 days 01:14:33.170000,16,36.30138888903821,0 days 00:18:53.608000,8928.3,106.325,2,0.0,True,0,pos,69710.5393177919,0.2304118547115542,OnTrack,-910.0,-912.0,1976.0,RUS
2026-07-05 14:22:47.815,0 days 01:14:33.322000,16,42.97250000014901,0 days 00:18:53.760000,8763.0,103.0,2,0.0,False,0,car,69714.86833333336,0.2304261632581491,OnTrack,-953.8788983554858,-915.2447446212688,1976.6581991781854,RUS
2026-07-05 14:22:47.883,0 days 01:14:33.390000,16,46.14583333348299,0 days 00:18:53.828000,8835.189285714287,103.425,2,3.5214285714285714,False,0,pos,69716.83028655408,0.23043264803483945,OnTrack,-972.0,-918.0,1977.0,RUS
2026-07-05 14:22:48.863,0 days 01:14:34.370000,16,91.87916666682567,0 days 00:18:54.808000,9875.564285714285,109.55,2,54.27142857142857,False,0,pos,69746.77781576801,0.23053163257602566,OnTrack,-1216.0,-1054.0,1980.0,RUS
2026-07-05 14:22:48.935,0 days 01:14:34.442000,16,95.23916666682635,0 days 00:18:54.880000,9952.0,110.0,2,58.0,False,0,car,69749.09055555558,0.23053927679552436,OnTrack,-1243.151882860158,-1072.6003832091678,1980.2385751267857,RUS
2026-07-05 14:22:49.135,0 days 01:14:34.642000,16,104.35027777792129,0 days 00:18:55.080000,10150.0,117.0,2,14.0,False,0,car,69755.59055555558,0.23056076102259077,OnTrack,-1320.9921505939633,-1125.1696390424077,1980.8808326884164,RUS
2026-07-05 14:22:49.203,0 days 01:14:34.710000,16,107.44805555569852,0 days 00:18:55.148000,10045.96,117.34,2,9.239999999999998,False,0,pos,69757.82401351491,0.2305681431945818,OnTrack,-1340.0,-1137.0,1981.0,RUS
